Signal,emav,dasdv,fzc,vare,Movmnt
1623,0.679857042,1.454830537,712,0.997396539,spher
1624,0.710113647,1.545990197,688,1.081504172,spher
1625,0.767444862,1.815597525,862,1.469259856,spher
1626,0.776625411,1.737977721,838,1.38920552,spher
1627,0.821751298,1.832018639,897,1.575555133,spher
1628,0.847461964,1.941406308,936,1.753351175,spher
1629,0.923778163,2.267815981,868,2.402641384,spher
1630,0.843745709,2.042730259,826,1.956096875,spher
1631,0.838020775,2.002752033,796,1.877680512,spher
1632,0.793896783,1.807876747,791,1.619974378,spher
1633,0.871759304,2.107334292,850,2.062382663,spher
1634,0.90389144,2.280988328,829,2.315112193,spher
1635,0.779378785,1.794618864,876,1.493778982,spher
1636,0.779749981,1.748964482,815,1.46631874,spher
1637,0.776842175,1.778640689,764,1.512237409,spher
1638,0.827459368,1.955001636,817,1.736864617,spher
1639,0.722177103,1.598631745,818,1.134132863,spher
1640,0.705163157,1.551650313,798,1.136695851,spher
1641,0.703349307,1.562155863,770,1.116251726,spher
1642,0.680688978,1.446116208,777,0.980873024,spher
1643,0.683433835,1.508480586,768,0.992762753,spher
1644,0.682090026,1.460041372,706,0.959037262,spher
1645,0.643886323,1.300383318,676,0.812092152,spher
1646,0.721710195,1.602956321,724,1.122437208,spher
1647,0.702314375,1.471841045,797,1.016977945,spher
1648,0.666558851,1.41200214,744,0.941499975,spher
1649,0.676442651,1.528353343,726,1.040176943,spher
1650,0.69968895,1.501075249,761,1.024859667,spher
1651,0.670587157,1.368101286,792,0.836697426,spher
1652,0.733954755,1.643526249,812,1.187001914,spher
1653,0.747250905,1.745224621,818,1.306189671,spher
1654,0.629501034,1.291330618,720,0.758609657,spher
1655,0.646113401,1.280774519,742,0.798028967,spher
1656,0.626482223,1.254245939,684,0.725071392,spher
1657,0.617289497,1.221329082,799,0.706972609,spher
1658,0.655888002,1.455682748,763,0.922546582,spher
1659,0.607274489,1.238359497,666,0.713454506,spher
1660,0.62002386,1.262749073,574,0.747881849,spher
1661,0.702063798,1.497462245,716,1.040121194,spher
1662,0.699471561,1.465307238,792,0.978248815,spher
1663,0.68556068,1.469062339,776,0.985354558,spher
1664,0.691206787,1.473018995,696,0.998164289,spher
1665,0.727871168,1.656306305,871,1.202758331,spher
1666,0.664612154,1.428597293,693,0.956709902,spher
1667,1.003586775,2.537212348,911,2.854579563,spher
1668,0.667564547,1.367032609,851,0.834011804,spher
1669,0.62743354,1.275097698,686,0.737482847,spher
1670,0.648172685,1.487091394,584,0.946865415,spher
1671,0.661280909,1.393179505,744,0.837976783,spher
1672,0.710581481,1.736900408,812,1.307245102,spher
1673,0.710194089,1.588953389,772,1.150393497,spher
1674,0.706470153,1.54690609,788,1.105991987,spher
1675,0.642017694,1.35517926,701,0.838388956,spher
1676,0.67968426,1.459167609,734,0.970693138,spher
1677,0.669893657,1.514346484,703,0.992891586,spher
1678,0.668304599,1.41524865,778,0.929031348,spher
1679,0.651791695,1.341029216,642,0.877962245,spher
1680,0.628707788,1.299425076,718,0.80051094,spher
1681,0.693248373,1.481936025,742,0.988149586,spher
1682,0.699383699,1.52558105,804,1.026281936,spher
1683,0.686200363,1.511352635,676,1.023983232,spher
1684,0.657482079,1.32813641,690,0.791228192,spher
1685,0.687475263,1.519740871,692,0.97996113,spher
1686,0.755100796,1.710169954,842,1.314983005,spher
1687,0.661738202,1.382062678,716,0.870332721,spher
1688,0.671492017,1.452916744,748,0.913835244,spher
1689,0.686756347,1.556230729,732,1.116307569,spher
1690,0.644363687,1.402344738,740,0.900353222,spher
1691,0.625210303,1.29900768,805,0.759896339,spher
1692,0.60429839,1.189099462,629,0.689223619,spher
1693,0.597431288,1.217486385,674,0.657345284,spher
1694,0.63425135,1.27770423,597,0.767082407,spher
1695,0.641568894,1.39263868,737,0.845884428,spher
1696,0.663369851,1.483591631,745,0.995212155,spher
1697,0.663359367,1.446016546,754,0.940049025,spher
1698,0.654945694,1.321230058,789,0.817672457,spher
1699,0.642352106,1.390220067,515,0.887707383,spher
1700,0.653517642,1.399798985,624,0.893646376,spher
1701,0.584580348,1.002403333,664,0.471085477,tip
1702,0.585777244,1.072065238,654,0.528273525,tip
1703,0.608264867,1.12379198,678,0.584124211,tip
1704,0.55803022,0.964879399,568,0.448914867,tip
1705,0.538577644,0.947037026,572,0.418123361,tip
1706,0.557662898,0.982895903,652,0.451736809,tip
1707,0.558865219,1.003255653,618,0.467584087,tip
1708,0.611634965,1.183407416,786,0.607673623,tip
1709,0.545639685,0.90417786,558,0.379578541,tip
1710,0.560163969,1.124861978,502,0.552609174,tip
1711,0.52543951,0.889710525,604,0.384917168,tip
1712,0.582396926,1.074736146,610,0.552007125,tip
1713,0.59206201,1.162974616,586,0.648509378,tip
1714,0.570459998,0.978556463,590,0.462448561,tip
1715,0.562522695,1.068126326,604,0.516600728,tip
1716,0.595225077,1.189866182,548,0.673977341,tip
1717,0.640577384,1.212774371,608,0.683835146,tip
1718,0.57073993,0.992408931,642,0.470223293,tip
1719,0.608131928,1.159637793,684,0.61087419,tip
1720,0.563699992,1.041987275,609,0.501746058,tip
1721,0.562539371,0.980112022,526,0.499431634,tip
1722,0.505922291,0.904074296,388,0.402129687,tip
1723,0.478422375,0.710296072,514,0.262023592,tip
1724,0.524259379,0.958222121,450,0.467525977,tip
1725,0.53541378,0.993260639,447,0.489384377,tip
1726,0.558779615,0.963882512,645,0.500911609,tip
1727,0.513822338,0.850939326,396,0.40821562,tip
1728,0.549709627,0.965551341,580,0.477642033,tip
1729,0.584729264,1.090237958,678,0.584511504,tip
1730,0.569617224,1.074235399,601,0.538837972,tip
1731,0.535818074,0.892741297,441,0.399249715,tip
1732,0.552750788,1.126262149,548,0.641623333,tip
1733,0.580291283,0.980742272,586,0.495599127,tip
1734,0.656018803,1.286176139,762,0.794142445,tip
1735,0.613751745,1.102139147,674,0.580459799,tip
1736,0.65743513,1.293841708,738,0.781822699,tip
1737,0.576767322,1.041109648,668,0.519127206,tip
1738,0.650900801,1.275116397,692,0.772875571,tip
1739,0.606031292,1.122849238,654,0.62073009,tip
1740,0.58615664,1.056675955,701,0.548244094,tip
1741,0.595033624,1.234639948,540,0.69842231,tip
1742,0.521734026,0.929600429,473,0.412801426,tip
1743,0.54195751,0.974646688,500,0.49883313,tip
1744,0.504749122,0.77748766,458,0.311898279,tip
1745,0.516025733,0.808500901,422,0.347535926,tip
1746,0.581940516,1.111009118,622,0.609389181,tip
1747,0.613457478,1.156969927,698,0.621776598,tip
1748,0.587332092,1.033782546,837,0.530122473,tip
1749,0.582856557,1.103169393,590,0.593333646,tip
1750,0.538685682,0.917338764,434,0.413750879,tip
1751,0.619588332,1.097395304,746,0.602904662,tip
1752,0.619655656,1.116062524,724,0.596432239,tip
1753,0.521835459,0.871629428,477,0.387405483,tip
1754,0.546742097,0.977407074,544,0.454375413,tip
1755,0.566092267,0.9661485,586,0.456565202,tip
1756,0.592106552,1.124979421,632,0.627836148,tip
1757,0.586839504,1.152931934,502,0.655423114,tip
1758,0.558017639,0.945186351,614,0.44601839,tip
1759,0.598066801,1.076255389,416,0.567484997,tip
1760,0.603102557,1.165800348,714,0.659437974,tip
1761,0.523330767,1.097537871,366,0.574360825,tip
1762,0.57231704,1.048522747,649,0.536836093,tip
1763,0.580851009,1.073476651,640,0.595189178,tip
1764,0.71056427,1.327741633,827,0.854694811,tip
1765,0.555990315,0.989917883,497,0.495631658,tip
1766,0.521918676,0.956175189,442,0.461441661,tip
1767,0.534931222,0.842369702,568,0.370934132,tip
1768,0.539978248,0.908514557,518,0.460178744,tip
1769,0.510554807,0.858164102,454,0.370852006,tip
1770,0.569820234,1.073145837,652,0.560500421,tip
1771,0.547566279,0.984308479,472,0.512946073,tip
1772,0.540044288,0.931072499,504,0.499428337,tip
1773,0.464401099,0.639976138,412,0.236565127,tip
1774,0.530306588,0.886729631,366,0.427949961,tip
1775,0.47963372,0.685146531,416,0.256496396,tip
1776,0.446357631,0.715367012,342,0.262779903,tip
1777,0.569482853,1.10346803,526,0.64754969,tip
1778,0.523012282,0.901850578,382,0.416013962,tip
1779,0.589613702,1.077709154,708,0.560046221,tip
1780,0.626639454,1.229871046,688,0.737371435,tip
1781,0.647293045,1.15324918,740,0.642087432,tip
1782,0.555796605,0.964804693,498,0.449552552,tip
1783,0.478271803,0.718610441,436,0.273714951,tip
1784,0.543704461,0.900996262,520,0.418320974,tip
1785,0.500285946,0.833668789,466,0.346341731,tip
1786,0.426701018,0.585535286,316,0.191842259,tip
1787,0.477992899,0.798755599,366,0.333890239,tip
1788,0.493688144,0.784463614,445,0.324471155,tip
1789,0.543228211,1.001921801,524,0.482263913,tip
1790,0.4944198,0.894591465,410,0.429274946,tip
1791,0.500364608,0.804219204,474,0.345931214,tip
1792,0.551899918,1.011158209,459,0.503583646,tip
1793,0.475395826,0.722832908,320,0.290150327,tip
1794,0.477923773,0.713526229,310,0.278221793,tip
1795,0.503435189,0.788788169,451,0.326388137,tip
1796,0.47543994,0.74012639,333,0.304043061,tip
1797,0.554557667,0.919681913,578,0.454240863,tip
1798,0.615863997,1.116084747,583,0.553683786,tip
1799,0.501132379,0.791250428,398,0.299049569,tip
1800,0.573002521,1.031411992,888,0.468490995,tip
